row_id,mechanisms
415238,Hot Potato
415238,Kill Steal
415238,Player Elimination
415238,Single Loser Game
415238,Sudden Death Ending
415238,Take That
259638,Cooperative Game
4621,Dice Rolling
4621,Events
4621,Open Drafting
4621,Pick-up and Deliver
4621,Point to Point Movement
4621,Race
4621,Role Playing
4621,Roll / Spin and Move
4621,Take That
4621,Trading
4621,Variable Player Powers
268275,Hand Management
268275,Take That
240167,Hand Management
369623,Dice Rolling
369623,Line Drawing
369623,Line of Sight
369623,Paper-and-Pencil
2942,Grid Movement
2942,Memory
2942,Secret Unit Deployment
2942,Static Capture
2942,Variable Set-up
3374,Spelling
19978,Open Drafting
19978,Pattern Recognition
17926,
21861,Point to Point Movement
27939,Tile Placement
3885,Memory
339703,Action / Event
339703,Cooperative Game
339703,Role Playing
339703,Track Movement
300932,Real-Time
300932,Set Collection
172517,Pick-up and Deliver
135794,Memory
135794,Set Collection
157673,Semi-Cooperative Game
420092,Tile Placement
420092,Track Movement
3062,Tile Placement
9876,Roll / Spin and Move
9876,Stacking and Balancing
433056,Stacking and Balancing
139137,Cooperative Game
10842,Dice Rolling
10842,Roll / Spin and Move
6272,Dice Rolling
2038,Tile Placement
371691,Action / Event
371691,Drawing
182162,Dice Rolling
182162,Grid Movement
109005,Simultaneous Action Selection
75292,Chit-Pull System
75292,Grid Movement
75292,Hexagon Grid
75292,Movement Points
75292,Simulation
75292,Variable Set-up
232385,Dice Rolling
232385,Push Your Luck
232385,Team-Based Game
232385,Variable Player Powers
247957,Campaign / Battle Card Driven
247957,Cooperative Game
450672,Card Play Conflict Resolution
450672,Communication Limits
450672,Cooperative Game
450672,Deck Construction
450672,Hand Management
450672,Narrative Choice / Paragraph
450672,Scenario / Mission / Campaign Game
450672,Solo / Solitaire Game
450672,Stat Check Resolution
450672,Storytelling
450672,Team-Based Game
450672,Variable Player Powers
377779,Trick-taking
283217,Cooperative Game
283217,Hand Management
277061,Dice Rolling
277061,Hand Management
277061,Memory
277061,Take That
277061,Trick-taking
159570,Dice Rolling
159570,Roll / Spin and Move
287863,Roll / Spin and Move
287863,Set Collection
287863,Stock Holding
287863,Take That
287863,Variable Player Powers
183874,Hand Management
3989,
178442,Action Points
178442,Hand Management
178442,Modular Board
178442,Point to Point Movement
178442,Variable Phase Order
178442,Variable Player Powers
11899,Roll / Spin and Move
218632,Area Majority / Influence
218632,Set Collection
142859,Hand Management
142859,Open Drafting
142859,Set Collection
142859,Voting
416333,Tile Placement
401741,Player Judge
13371,Area Movement
13371,Secret Unit Deployment
18780,Hexagon Grid
103391,
424940,Contracts
424940,Open Drafting
424940,Pattern Building
424940,Set Collection
21990,
411817,Trick-taking
190015,Open Drafting
190015,Storytelling
207063,Betting and Bluffing
207063,Dice Rolling
8233,Alliances
8233,Dice Rolling
8233,Events
8233,Grid Movement
8233,Hexagon Grid
8233,Income
8233,Movement Points
8233,Negotiation
8233,Player Elimination
8233,Simulation
8233,Three Dimensional Movement
8233,Variable Set-up
13031,Simulation
13031,Simultaneous Action Selection
3926,Point to Point Movement
3926,Roll / Spin and Move
3926,Take That
381860,"Deck, Bag, and Pool Building"
27070,
93134,Dice Rolling
3112,Betting and Bluffing
39587,
309094,Deduction
309094,Secret Unit Deployment
243707,Pattern Building
232250,
2943,Roll / Spin and Move
2943,Square Grid
213544,Tile Placement
8863,Open Drafting
8863,Variable Player Powers
20851,Betting and Bluffing
20851,Cooperative Game
20851,Modular Board
20851,Pick-up and Deliver
20851,Team-Based Game
2116,Tile Placement
87927,Dice Rolling
33723,Hand Management
33723,Move Through Deck
33723,Square Grid
33723,Team-Based Game
33723,Tile Placement
27291,Betting and Bluffing
27291,Dice Rolling
27291,Roll / Spin and Move
13972,Paper-and-Pencil
13972,Role Playing
13972,Singing
13972,Storytelling
13972,Team-Based Game
183197,Area Majority / Influence
183197,"Deck, Bag, and Pool Building"
183197,Hand Management
122069,Dice Rolling
122069,Push Your Luck
122069,Roll / Spin and Move
2380,Auction / Bidding
2380,Rock-Paper-Scissors
2380,Variable Player Powers
160545,Hand Management
8746,Dice Rolling
8746,Hexagon Grid
8746,Simulation
191216,Action Points
191216,Dice Rolling
191216,Hand Management
400274,Connections
400274,Hexagon Grid
400274,Modular Board
400274,Pieces as Map
400274,Tile Placement
4695,Roll / Spin and Move
277154,Dice Rolling
277154,Player Elimination
277154,Take That
166443,Singing
166443,Team-Based Game
13535,Hand Management
191364,Action Queue
191364,Betting and Bluffing
191364,Hand Management
191364,Push Your Luck
191364,Simultaneous Action Selection
244704,Auction / Bidding
244704,Hand Management
5377,Hand Management
319709,Area Majority / Influence
319709,Hand Management
319709,Pattern Building
319709,Square Grid
251534,Area Majority / Influence
251534,Hand Management
251534,Take That
38868,Dice Rolling
38868,Hexagon Grid
38868,Open Drafting
38868,Role Playing
38868,Secret Unit Deployment
38868,Team-Based Game
38868,Trading
38868,Variable Player Powers
78247,Pattern Building
78247,Tile Placement
227981,
337249,Cooperative Game
337249,Flicking
337249,Race
337249,Track Movement
386826,Communication Limits
386826,Deduction
386826,Role Playing
168446,Set Collection
168446,Tile Placement
231620,Hand Management
231620,Simultaneous Action Selection
24069,Area Movement
24069,Dice Rolling
24069,Variable Phase Order
170676,Hand Management
274635,
4303,Area Movement
4303,Dice Rolling
4303,Simulation
422175,Player Elimination
422175,Take That
219666,Auction / Bidding
219666,Dice Rolling
219666,Trading
167468,Dice Rolling
167468,Paper-and-Pencil
167468,Pattern Building
20414,Action Points
20414,Cooperative Game
20414,Dice Rolling
20414,Modular Board
20414,Role Playing
220199,Pattern Recognition
191205,
3468,Dice Rolling
3468,Grid Movement
3468,Hexagon Grid
3468,Movement Points
3468,Scenario / Mission / Campaign Game
3468,Variable Set-up
191059,
297734,Hexagon Grid
297734,Open Drafting
297734,Pattern Building
297734,Set Collection
347702,Trick-taking
5619,Roll / Spin and Move
205459,Cooperative Game
205459,Rock-Paper-Scissors
205459,Set Collection
357190,Set Collection
357190,Trick-taking
7145,Dice Rolling
7145,Set Collection
2558,Auction / Bidding
6621,Dice Rolling
6621,Hexagon Grid
6621,Ratio / Combat Results Table
6621,Simulation
6621,Zone of Control
103745,Commodity Speculation
103745,Modular Board
103745,Pick-up and Deliver
130048,Acting
130048,Dice Rolling
130048,Line Drawing
130048,Team-Based Game
130520,Memory
2317,Trick-taking
258474,"Deck, Bag, and Pool Building"
258474,Hand Management
258474,Take That
374335,Roll / Spin and Move
33625,Roll / Spin and Move
3983,Hand Management
3983,Pattern Building
235838,Voting
34096,Area Movement
18765,Singing
3059,
178933,Simulation
139963,
11292,Hexagon Grid
50356,Dice Rolling
50356,Pick-up and Deliver
50356,Roll / Spin and Move
27388,Memory
165552,Player Elimination
165552,Push Your Luck
165552,Real-Time
165552,Roll / Spin and Move
126771,Pattern Recognition
160420,Cooperative Game
160420,Deduction
160420,Storytelling
160420,Team-Based Game
16474,Memory
8745,Hexagon Grid
8745,Simulation
8745,Zone of Control
389222,Solo / Solitaire Game
389222,Storytelling
389222,Variable Set-up
34009,Square Grid
34009,Tile Placement
290822,Betting and Bluffing
290822,Deduction
290822,Dice Rolling
290822,Investment
290822,Race
290822,"Worker Placement, Different Worker Types"
186905,Auction / Bidding
186905,Player Elimination
186905,Roll / Spin and Move
186905,Set Collection
186905,Trading
201399,Area Majority / Influence
201399,Modular Board
201399,Tile Placement
161887,Dice Rolling
161887,Hand Management
161887,Modular Board
161887,Point to Point Movement
161887,Race
182707,Hand Management
182707,Take That
139177,Campaign / Battle Card Driven
15407,Memory
15407,Modular Board
15407,Pick-up and Deliver
364430,Pattern Recognition
364430,Real-Time
364430,Speed Matching
1956,
4239,Dice Rolling
4239,Hexagon Grid
168728,Role Playing
168728,Storytelling
168728,Voting
202303,Simultaneous Action Selection
198035,Voting
104633,
2210,Stock Holding
2210,Tile Placement
14236,Action Points
14236,Betting and Bluffing
14236,Dice Rolling
14236,Hand Management
14236,Roll / Spin and Move
14236,Variable Player Powers
342211,Cooperative Game
342211,Matching
37379,Modular Board
37379,Network and Route Building
313696,Modular Board
313696,Network and Route Building
313696,Pattern Recognition
313696,Programmed Movement
313696,Square Grid
313696,Tile Placement
313696,Turn Order: Progressive
313696,Variable Set-up
313696,Zone of Control
7102,Area Movement
7102,Dice Rolling
7102,Events
7102,Grid Movement
7102,Hexagon Grid
7102,Modular Board
7102,Paper-and-Pencil
7102,Secret Unit Deployment
7102,Simultaneous Action Selection
7102,Variable Player Powers
7102,Variable Set-up
238912,Cooperative Game
238912,Dice Rolling
238912,Variable Player Powers
288019,Pattern Recognition
288019,Real-Time
6687,Dice Rolling
6687,Grid Movement
6687,Hexagon Grid
6687,Movement Points
6687,Scenario / Mission / Campaign Game
6687,Simulation
6687,Variable Set-up
65333,Set Collection
178487,Hand Management
178487,Pattern Building
174057,Memory
174057,Open Drafting
174057,Push Your Luck
174057,Set Collection
131450,Push Your Luck
131450,Set Collection
7329,Events
7329,Flicking
7329,Hand Management
7329,Roll / Spin and Move
178930,Dice Rolling
178930,Take That
231415,Area Majority / Influence
231415,Betting and Bluffing
231415,Hidden Roles
99166,
416327,
180292,Set Collection
180292,Trading
184266,Commodity Speculation
184266,Hand Management
184266,Simulation
184266,Take That
11473,Hexagon Grid
73759,Player Elimination
73759,Variable Player Powers
73759,Voting
4271,Dice Rolling
4271,Events
4271,Grid Movement
4271,Hexagon Grid
4271,Line of Sight
4271,Scenario / Mission / Campaign Game
4271,Simulation
65242,Dice Rolling
65242,Hexagon Grid
65242,Movement Points
37680,Area Majority / Influence
37680,Simultaneous Action Selection
246814,Open Drafting
246814,Set Collection
246814,Simultaneous Action Selection
138204,Area Majority / Influence
138204,Area Movement
138204,Chit-Pull System
138204,Dice Rolling
138204,Worker Placement
186141,Area Movement
259724,
5216,Grid Movement
5216,Hexagon Grid
268880,Voting
227316,Cooperative Game
227316,Hand Management
227316,Open Drafting
227316,Pattern Building
172642,Open Drafting
316623,Dice Rolling
316623,Roll / Spin and Move
210019,Memory
210019,Voting
113517,Tile Placement
10258,Hexagon Grid
37142,Hexagon Grid
277424,
85123,Dice Rolling
85123,Hexagon Grid
85123,Variable Set-up
254145,Open Drafting
254145,Set Collection
110160,Hand Management
110160,Set Collection
110160,Trick-taking
283746,Hand Management
283746,Take That
88011,Betting and Bluffing
88011,Dice Rolling
88011,Trading
88011,Variable Player Powers
873,Tile Placement
9418,Dice Rolling
9418,Hexagon Grid
9418,Ratio / Combat Results Table
9418,Simulation
35256,Action Points
35256,Dice Rolling
35256,Grid Movement
35256,Modular Board
35256,Variable Player Powers
153509,Tile Placement
6943,Dice Rolling
6943,Hexagon Grid
6943,Secret Unit Deployment
151089,Dice Rolling
151089,Set Collection
2139,Action Points
5231,Area Majority / Influence
5231,Area Movement
5231,Dice Rolling
5231,Simulation
5231,Three Dimensional Movement
5231,Variable Set-up
352811,Race
12737,Modular Board
5783,
242547,Pick-up and Deliver
365876,Betting and Bluffing
166026,Roll / Spin and Move
229624,Team-Based Game
287342,Player Elimination
287342,Push Your Luck
287342,Traitor Game
385415,Move Through Deck
385415,Paper-and-Pencil
385415,Pattern Building
385415,Pattern Recognition
385415,Score-and-Reset Game
385415,Simultaneous Action Selection
385415,Variable Set-up
5019,Matching
5019,Memory
235531,Area Movement
235531,Hand Management
235531,Take That
5030,Tile Placement
208360,Hand Management
167412,Dice Rolling
15559,Dice Rolling
231040,
18584,Roll / Spin and Move
35371,Roll / Spin and Move
29491,Grid Movement
29491,Square Grid
269913,Hand Management
269913,Stock Holding
269913,Take That
269913,Variable Phase Order
348442,Cooperative Game
348442,Deduction
348442,Solo / Solitaire Game
24373,Hand Management
24373,Open Drafting
24373,Simultaneous Action Selection
392809,Push Your Luck
240956,Area Movement
240956,Cooperative Game
240956,Dice Rolling
240956,Modular Board
240956,Variable Player Powers
1211,Dice Rolling
1211,Modular Board
1211,Roll / Spin and Move
1211,Tile Placement
146227,Dice Rolling
19971,Betting and Bluffing
19971,Trick-taking
8962,Dice Rolling
8962,Hexagon Grid
8962,Ratio / Combat Results Table
8962,Simulation
293739,Command Cards
293739,Dice Rolling
293739,Race
291869,Action / Event
348502,Closed Drafting
348502,End Game Bonuses
348502,Hand Management
348502,Multi-Use Cards
348502,Open Drafting
348502,Set Collection
348502,Simultaneous Action Selection
348502,Tile Placement
37332,Dice Rolling
184900,Set Collection
184900,Tile Placement
191923,Set Collection
191923,Take That
172940,
131000,Grid Movement
131000,Memory
131000,Modular Board
2940,Action Points
2940,Area Movement
2940,Pick-up and Deliver
2940,Simulation
2940,Variable Player Powers
20112,
131182,Hand Management
195623,Hand Management
195623,Trading
195623,Trick-taking
10215,Dice Rolling
10215,Hexagon Grid
2634,Betting and Bluffing
2634,Simultaneous Action Selection
189919,
425070,Auction / Bidding
425070,Player Elimination
425070,Roll / Spin and Move
425070,Set Collection
425070,Trading
192207,Tile Placement
101766,Action Points
101766,Dice Rolling
101766,Variable Phase Order
101766,Worker Placement
451,Trick-taking
349488,"Deck, Bag, and Pool Building"
349488,Hand Management
349488,Market
349488,Open Drafting
349488,Player Elimination
349488,Variable Player Powers
292908,Stacking and Balancing
6610,Storytelling
276817,Hand Management
276817,Pattern Recognition
11215,Dice Rolling
11215,Roll / Spin and Move
147457,Betting and Bluffing
147457,Voting
187205,Acting
187205,Line Drawing
187205,Storytelling
40774,Pattern Recognition
40774,Set Collection
184311,Area Movement
184311,Modular Board
184311,Network and Route Building
184311,Tile Placement
266259,Take That
286714,Dice Rolling
286714,Pattern Building
1227,Area-Impulse
1227,Roll / Spin and Move
1227,Team-Based Game
1227,Tile Placement
1227,Variable Player Powers
117891,
58861,
11476,Dice Rolling
11476,Hexagon Grid
11476,Simulation
42453,
255651,Cooperative Game
255651,Memory
255651,Set Collection
25001,Deduction
25001,Paper-and-Pencil
130185,
727,Hexagon Grid
30838,Trick-taking
172980,Action Points
172980,Cooperative Game
172980,Dice Rolling
172980,Point to Point Movement
172980,Set Collection
172980,Variable Player Powers
8620,Paper-and-Pencil
9070,Dice Rolling
17962,
288876,Auction / Bidding
288876,Betting and Bluffing
876,
431312,Cooperative Game
148322,Memory
148322,Set Collection
10543,Dice Rolling
10543,Grid Movement
10543,Hexagon Grid
10543,Movement Points
10543,Ratio / Combat Results Table
10543,Simulation
10543,Variable Set-up
10543,Zone of Control
8193,Critical Hits and Failures
8193,Dice Rolling
8193,Line of Sight
8193,Measurement Movement
8193,Paper-and-Pencil
8193,Scenario / Mission / Campaign Game
8193,Simulation
8193,Variable Player Powers
8193,Variable Set-up
8262,Pattern Recognition
6023,Dice Rolling
6023,Grid Movement
6023,Hexagon Grid
6023,Simulation
6023,Zone of Control
235468,Auction / Bidding
235468,Constrained Bidding
235468,Set Collection
6915,Dice Rolling
6915,Grid Movement
6915,Hexagon Grid
6915,Simulation
6915,Zone of Control
42273,Hexagon Grid
8409,Simultaneous Action Selection
8267,Dice Rolling
8267,Hexagon Grid
3338,
11055,Hexagon Grid
11055,Simulation
223734,Dice Rolling
223734,Memory
223734,Set Collection
76541,Dice Rolling
76541,Simulation
172410,Auction / Bidding
172410,Dice Rolling
1859,Action Points
1859,Hand Management
1859,Variable Player Powers
3946,Pattern Building
156015,Modular Board
156015,Pattern Building
42311,Action Timer
42311,Dice Rolling
42311,Memory
42311,Real-Time
302267,Hand Management
446166,Betting and Bluffing
446166,Ladder Climbing
446835,Commodity Speculation
446835,Dice Rolling
446835,End Game Bonuses
446835,Events
446835,Income
446835,Investment
446835,Market
446835,Scenario / Mission / Campaign Game
446835,Solo / Solitaire Game
446835,Tags
446835,Turn Order: Pass Order
446835,Worker Placement
182193,Open Drafting
182193,Simultaneous Action Selection
4568,Hand Management
4568,Pattern Building
194094,Player Elimination
90167,
23891,Point to Point Movement
25461,Betting and Bluffing
25461,Hand Management
90968,Dice Rolling
90968,Pattern Building
29080,Pattern Building
29080,Point to Point Movement
35017,Dice Rolling
35017,Variable Player Powers
12372,Acting
12372,Dice Rolling
12372,Roll / Spin and Move
12372,Voting
5382,Dice Rolling
5382,Grid Movement
5382,Hexagon Grid
5382,Movement Points
5382,Scenario / Mission / Campaign Game
5382,Simulation
5382,Zone of Control
8220,Dice Rolling
8220,Grid Movement
8220,Hexagon Grid
8220,Movement Points
8220,Ratio / Combat Results Table
8220,Simulation
8220,Variable Set-up
8220,Zone of Control
333,Take That
333,Tile Placement
445041,Hand Management
445041,Score-and-Reset Game
12788,Enclosure
6404,Dice Rolling
6404,Grid Movement
6404,Hexagon Grid
6404,Simulation
6404,Zone of Control
293559,Acting
293559,Chaining
293559,Player Judge
293559,Push Your Luck
293559,Single Loser Game
293559,Storytelling
293559,Take That
293559,Variable Player Powers
22259,Dice Rolling
22259,Memory
392439,Hand Management
392439,Player Judge
43489,Hand Management
43489,Set Collection
43489,Team-Based Game
428890,Cooperative Game
428890,Deduction
428890,Storytelling
428890,Worker Placement
10845,Point to Point Movement
10845,Square Grid
149078,Pattern Building
179561,Storytelling
290300,Dice Rolling
290300,Pattern Recognition
290300,Real-Time
290300,Speed Matching
226948,Cooperative Game
226948,Storytelling
312699,Cooperative Game
312699,Deduction
312699,Solo / Solitaire Game
3156,Hexagon Grid
877,Tile Placement
269573,Push Your Luck
8471,Hexagon Grid
217671,Team-Based Game
66416,Trick-taking
182556,Player Elimination
3465,Grid Movement
3465,Hexagon Grid
3465,Simulation
36373,Area Movement
36373,Pick-up and Deliver
36373,Set Collection
36373,Simultaneous Action Selection
320002,Push Your Luck
320002,Set Collection
320002,Take That
112233,Dice Rolling
112233,Pattern Recognition
27408,Set Collection
27408,Trading
208661,"Deck, Bag, and Pool Building"
208661,Hand Management
208661,Open Drafting
208661,Pattern Building
9076,Paper-and-Pencil
142043,"Deck, Bag, and Pool Building"
34713,Hexagon Grid
34713,Simulation
337612,Communication Limits
905,Tile Placement
259525,Set Collection
354726,Cooperative Game
354726,Deduction
186442,
2690,
349219,Cooperative Game
349219,Dice Rolling
349219,Events
349219,Simulation
349219,Variable Player Powers
349219,Worker Placement
20409,Campaign / Battle Card Driven
20409,Hand Management
20409,Open Drafting
194536,Dice Rolling
194536,Push Your Luck
2203,Hand Management
225480,Open Drafting
225480,Spelling
5797,Hand Management
13226,Dice Rolling
13226,Memory
247948,Pattern Building
218609,Grid Movement
3376,Point to Point Movement
9110,Dice Rolling
9110,Hexagon Grid
33157,Commodity Speculation
33157,Variable Player Powers
11235,Hand Management
11235,Simulation
69973,
289986,Cooperative Game
289986,Line Drawing
148260,Set Collection
214759,Dice Rolling
214759,Push Your Luck
217959,Hand Management
217959,Spelling
217959,Tile Placement
118697,
123514,Acting
123514,Pattern Recognition
129290,Hand Management
191879,Set Collection
191879,Simultaneous Action Selection
6526,Dice Rolling
6526,Grid Movement
6526,Hexagon Grid
6526,Movement Points
6526,Paper-and-Pencil
6526,Player Elimination
6526,Scenario / Mission / Campaign Game
6526,Simulation
6526,Simultaneous Action Selection
6526,Team-Based Game
6526,Three Dimensional Movement
6526,Variable Set-up
366071,Action / Event
366071,Area Movement
366071,Cooperative Game
366071,Dice Rolling
366071,Die Icon Resolution
366071,Events
366071,Scenario / Mission / Campaign Game
366071,Solo / Solitaire Game
366071,Variable Player Powers
88549,Team-Based Game
6449,Acting
85472,
264507,Take That
283363,
2958,Roll / Spin and Move
2958,Stock Holding
126159,Dice Rolling
126159,Memory
154180,Dice Rolling
154180,Hand Management
154180,Hexagon Grid
154180,Tile Placement
93577,Hand Management
93577,Pick-up and Deliver
93577,Set Collection
2195,Dice Rolling
2195,Grid Movement
2195,Hexagon Grid
8032,Tile Placement
4450,Dice Rolling
4450,Hexagon Grid
4450,Ratio / Combat Results Table
4450,Zone of Control
298311,Race
298311,Storytelling
298311,Targeted Clues
298311,Voting
237783,Dice Rolling
237783,Modular Board
237783,Random Production
237783,Tile Placement
94571,Roll / Spin and Move
3669,Dice Rolling
3669,Grid Movement
3669,Hexagon Grid
3669,Scenario / Mission / Campaign Game
3669,Simulation
128910,Dice Rolling
128910,Grid Movement
128910,Hand Management
128910,Set Collection
294726,Push Your Luck
22344,Role Playing
22344,Team-Based Game
22344,Variable Player Powers
22344,Voting
221298,Area Majority / Influence
221298,Modular Board
221298,Network and Route Building
221298,Push Your Luck
221298,Secret Unit Deployment
221298,Simultaneous Action Selection
221298,Team-Based Game
211212,Auction / Bidding
211212,Set Collection
211212,Take That
252404,Memory
252404,Pattern Recognition
252404,Set Collection
303306,Betting and Bluffing
303306,Card Play Conflict Resolution
303306,Command Cards
303306,Grid Movement
303306,Push Your Luck
18590,Cooperative Game
18590,Dice Rolling
18590,Modular Board
18590,Role Playing
280202,Area Majority / Influence
280202,Take That
239116,Action Points
239116,Dice Rolling
239116,Pick-up and Deliver
239116,Point to Point Movement
239116,Take That
163478,Memory
163478,Push Your Luck
412535,Cooperative Game
412535,Solo / Solitaire Game
33962,Auction / Bidding
33962,Open Drafting
33962,Trading
25433,Point to Point Movement
25433,Tile Placement
330582,Hand Management
330582,Tile Placement
168535,Pattern Building
168535,Tile Placement
171543,Move Through Deck
290511,Dice Rolling
423773,Square Grid
423773,Tile Placement
6806,Hand Management
6806,Secret Unit Deployment
354324,Contracts
354324,End Game Bonuses
354324,Open Drafting
354324,Tile Placement
180339,Hand Management
180339,Take That
180339,Variable Player Powers
332260,Player Judge
332260,Voting
116849,Singing
116849,Team-Based Game
9248,Pick-up and Deliver
7131,Dice Rolling
7131,Grid Movement
7131,Hexagon Grid
7131,Movement Points
7131,Ratio / Combat Results Table
7131,Zone of Control
261827,Take That
261827,Voting
1138,Cooperative Game
1138,Variable Player Powers
166,Action Points
166,Dice Rolling
166,Point to Point Movement
166,Simulation
166,Variable Player Powers
2131,Modular Board
36538,Memory
36538,Rock-Paper-Scissors
36538,Secret Unit Deployment
201012,Action Points
201012,Cooperative Game
201012,Grid Movement
201012,Modular Board
24820,Tile Placement
8903,Dice Rolling
8903,Hexagon Grid
13863,Area Majority / Influence
13863,Grid Movement
168457,Pattern Building
168457,Tile Placement
301366,Hand Management
301366,Hexagon Grid
301366,Movement Points
301366,Network and Route Building
301366,Once-Per-Game Abilities
301366,Open Drafting
301366,Pieces as Map
301366,Solo / Solitaire Game
301366,Take That
301366,Tile Placement
301366,Variable Player Powers
36225,Dice Rolling
4646,Modular Board
4646,Roll / Spin and Move
400725,Area Movement
400725,End Game Bonuses
400725,Events
400725,Hidden Victory Points
400725,Market
400725,Ownership
400725,Solo / Solitaire Game
400725,Take That
400725,Variable Player Powers
274206,Cooperative Game
186265,Open Drafting
4861,Rock-Paper-Scissors
4861,Simultaneous Action Selection
2151,Hexagon Grid
2151,Rock-Paper-Scissors
312899,Action Points
312899,Hand Management
312899,Move Through Deck
309816,
27949,Hand Management
27949,Hexagon Grid
27949,Simultaneous Action Selection
27949,Variable Player Powers
234166,Set Collection
234166,Variable Player Powers
463652,Hand Management
463652,Memory
463652,Push Your Luck
6810,
341936,Dice Rolling
341936,Network and Route Building
341936,Paper-and-Pencil
283623,"Deck, Bag, and Pool Building"
283623,Open Drafting
386745,Action Points
386745,Grid Movement
386745,Map Deformation
386745,Modular Board
386745,Race
386745,Resource Queue
386745,Secret Unit Deployment
386745,Square Grid
386745,Variable Set-up
9420,Memory
254103,Betting and Bluffing
254103,Prisoner's Dilemma
254103,Rock-Paper-Scissors
117823,
8388,Hexagon Grid
32109,Cooperative Game
32109,Singing
294529,Alliances
294529,Kill Steal
294529,Solo / Solitaire Game
294529,Take That
294529,Turn Order: Pass Order
169984,Move Through Deck
169984,Narrative Choice / Paragraph
169984,Pattern Recognition
169984,Point to Point Movement
169984,Solo / Solitaire Game
169984,Storytelling
3914,Roll / Spin and Move
7185,
14469,Tile Placement
13829,Auction / Bidding
13829,Trading
3801,Modular Board
3801,Role Playing
3801,Roll / Spin and Move
3801,Tile Placement
330022,Once-Per-Game Abilities
232510,Area Majority / Influence
232510,Hand Management
232510,Tile Placement
29352,Acting
29352,Team-Based Game
29352,Voting
254025,"Deck, Bag, and Pool Building"
254025,Player Elimination
254025,Push Your Luck
254025,Team-Based Game
254025,Variable Player Powers
166972,Memory
166972,Pattern Recognition
4247,Area Movement
4247,Dice Rolling
4247,Events
4247,Hidden Movement
4247,Simulation
4247,Three Dimensional Movement
7248,Pattern Building
346747,Open Drafting
346747,Pattern Building
346747,Set Collection
346747,Tile Placement
254594,Action Points
254594,Grid Movement
254594,Hand Management
254594,Modular Board
40804,Point to Point Movement
40804,Variable Player Powers
41529,Action Points
41529,Area Majority / Influence
41529,Pattern Building
41529,Tile Placement
12584,Open Drafting
12584,Set Collection
121895,Cooperative Game
121895,Memory
121895,Storytelling
6747,
178229,Hand Management
178229,Open Drafting
178229,Point to Point Movement
178229,Take That
178229,Variable Player Powers
613,Point to Point Movement
613,Square Grid
328270,Area Majority / Influence
328270,Auction / Bidding
328270,Hand Management
328270,Negotiation
328270,Once-Per-Game Abilities
328270,Passed Action Token
328270,Semi-Cooperative Game
9569,Dice Rolling
9569,Grid Movement
9569,Hexagon Grid
9569,Paper-and-Pencil
9569,Scenario / Mission / Campaign Game
9569,Simulation
9569,Simultaneous Action Selection
1661,Dice Rolling
1661,Point to Point Movement
381741,Dice Rolling
381741,Movement Template
381741,Race
381741,Variable Player Powers
2364,Commodity Speculation
25479,Dice Rolling
25479,Hexagon Grid
1550,
210350,Hand Management
210350,Memory
210350,Take That
350028,Area Majority / Influence
350028,Hand Management
350028,Open Drafting
350028,Push Your Luck
350028,Secret Unit Deployment
350028,Take That
209661,Set Collection
209661,Simultaneous Action Selection
209661,Take That
2806,Action Queue
2806,Dice Rolling
2806,Grid Movement
2806,Simulation
2806,Square Grid
29317,Area Movement
29317,Dice Rolling
29317,Set Collection
5463,Pattern Recognition
5463,Secret Unit Deployment
175592,Modular Board
175592,Worker Placement
6954,Tile Placement
87829,Betting and Bluffing
14024,Dice Rolling
14024,Hexagon Grid
14024,Pick-up and Deliver
23831,Open Drafting
23831,Tile Placement
320562,Cooperative Game
320562,Real-Time
320562,Singing
7539,Hexagon Grid
306170,Acting
306170,Line Drawing
306170,Paper-and-Pencil
4963,Memory
4963,Roll / Spin and Move
4963,Secret Unit Deployment
401976,Push Your Luck
166764,Dice Rolling
166764,Pattern Recognition
70922,Tile Placement
247730,
16273,Dice Rolling
16273,Hexagon Grid
230013,Dice Rolling
230013,Hand Management
373185,
2760,
136283,Memory
136283,Pattern Building
136415,Dice Rolling
136415,Memory
136415,Push Your Luck
194974,
12956,Area Movement
12956,Dice Rolling
12956,Hand Management
202896,Area Majority / Influence
202896,Dice Rolling
1325,Hand Management
1325,Trick-taking
225932,Dice Rolling
225932,Hand Management
225932,Memory
225932,Trading
27061,Simultaneous Action Selection
40801,Dice Rolling
40801,Roll / Spin and Move
99707,Area Majority / Influence
99707,Dice Rolling
99707,Simultaneous Action Selection
340440,Dice Rolling
340440,Modular Board
340440,Open Drafting
340440,Scenario / Mission / Campaign Game
340440,Square Grid
386328,Alliances
386328,Deduction
386328,Hand Management
386328,Multi-Use Cards
386328,Push Your Luck
386328,Take That
413860,Pattern Building
29118,Area Movement
29118,Dice Rolling
253683,Action Points
253683,Dice Rolling
253683,Open Drafting
235248,
3425,Betting and Bluffing
3425,Dice Rolling
3425,Push Your Luck
239940,Dice Rolling
2495,Spelling
15748,Dice Rolling
15748,Grid Movement
15748,Hexagon Grid
15748,Simulation
7232,
157586,Hand Management
157586,Pattern Building
157586,Pattern Recognition
157586,Take That
20645,Hand Management
42477,Hand Management
42477,Trick-taking
20888,Dice Rolling
20888,Hexagon Grid
20888,Simulation
4948,Memory
4948,Storytelling
89396,Memory
89396,Pattern Recognition
11413,
10353,Dice Rolling
10353,Open Drafting
10214,Area Majority / Influence
10214,Area Movement
10214,Simulation
5934,Dice Rolling
5934,Hexagon Grid
