row_id,artists
17693,Ian Stephen
111327,Bernhard Skopnik
144865,Takahiro Amioka
144865,Stéphane Escapa
195,
31216,Valerie Fisse
25567,Michał J. Zieliński
196220,
20138,Christoph Clasen
1316,Hans-Jörg Brehm
1316,Franz Vohwinkel
141544,Jürgen van Straelen
165743,
75445,Piotr Foksowicz
75445,Krzysztof Rogulski
9901,
3844,
170609,Patrick Crotty
147824,Odysseas Stamoglou
219410,Fiore GmbH
218577,Cyril Bouquet
93275,
5265,Redmond Aksel Simonsen
5265,David Wenzel
30952,CD Projekt
282515,Sean Cooke
147149,
242076,Tim McBurnie
80972,
368898,
166248,Mark Bowytz
824,Martin H. Samuel
4093,
256250,
209168,Jesse Seidule
9681,
10525,
5308,
3628,Katja Schmiedeskamp
5067,Franz Vohwinkel
66044,
325811,Jules Naujoks
4814,
22578,
31138,
208837,
9159,Stefan Egling
9159,Walter Trier
159774,Maciej Szymanowicz
17181,
174,Marcel-André Casasola Merkle
208888,Massimo Fratini
264282,Marco Albiero
264282,Milo Manara
27073,
126749,Johann Rüttinger
126749,Rolf Vogt
18117,Maria Rita Gentili
18117,Detlev Richter
2390,
16342,Martin Lodewijk
6355,
281257,Rafael Dioli
281257,Vaggelis Manousakas
188985,
91995,(Uncredited)
19916,
120254,
15265,Doris Matthäus
15265,Gesa Sander
81825,Bascu
81825,Antonio Catalán
81825,Pedro Soto
319329,Chris Byer
234383,Andrea Guerrieri
274053,Marco Primo
14662,
160658,Kristen Immoor
368977,
223762,Jamie Keddie
227010,
203170,
406,
83117,Esa Wiik
13614,
194040,
3144,
731,Jeff Dee
731,Dave LaForce
731,Erol Otus
731,Jim Roslof
731,Bill Willingham
256605,Pierô
13513,Johann Aumaitre
13513,François Bruel
2030,
56411,
236459,"Lars-Arne ""Maura"" Kalusky"
379295,
137685,Brett J. Gilbert
315747,Diego de Moraes
140859,Cliff Cramp
433463,QURAGE
127317,
166929,Rémy Delivorias
166929,Gabriela Silveira
27546,
10192,
1617,Harry Quinn
462,Doris Matthäus
123930,
5640,Jussi Wallenius
22080,(Uncredited)
140100,Paul Brar
140100,Kendall Goode
140100,Jakub Rozalski
140100,Lea Segarra
401593,Jakub Gazmercik
30760,Néstor Romeral Andrés
30760,Eloy Aranda Senao
197075,
279967,
1672,James Talbot
292831,
1849,Franz Vohwinkel
8456,Rodger B. MacGowan
201048,
436892,
17420,R. Albrecht
17420,Peyo
2923,
131756,János Egri
425077,
3598,
81561,Dante Maiocchi
312289,Aaron Lenk
312289,Shen
245528,Stephen Gibson
270632,Magdalena Markowska
7051,Manfred F. Milkuhn
7051,Redmond Aksel Simonsen
5011,
257324,
179227,
292338,
11508,
2911,
104617,(Uncredited)
8475,
36690,Dave Aikins
36690,Todd Breitenstein
36690,Kurt Miller
194079,Franz Vohwinkel
141681,Jouni Hakalahti
141681,Katri Vainiomäki
3037,
352682,Gaël Lannurien
130388,Magda Heilborn
29939,
390151,
379343,
453564,
359132,Jérémie Fleury
67041,Arthur Wagner
20769,Michael Rüttinger
20769,Heidemarie Rüttinger
152247,
336207,Justin Spice
101239,
151410,Jesse Labbe
54395,Carine Hinder
54395,Line Paquet
54395,Stéphane Poinsot
1559,Andria Hayday
1559,Stephen Sullivan
302314,
128408,
117987,Michaela Kienle
119474,Stéphane Gantiez
22122,Bill Kerwin
366457,Daniel Delgado
1031,Charles Kibler
1031,"George I. Parrish, Jr."
1031,Chris White (I)
122970,Rickard Höök
308777,
369141,
276343,
10590,(Uncredited)
652,
181376,Andrew Higgins
32280,Reynir Harðarson
76416,
5449,
251444,George Tagmire
23389,
287580,Gyom
21023,
136244,Alicja Gapińska
136244,Christof Tisch
7031,Redmond Aksel Simonsen
61470,
86174,(Uncredited)
12296,Anders Finér
12296,Ted Galaday
12296,Scott Keating
1611,
394552,
346658,Amanda Naqvi
3896,
385563,Stephan Lorenz
244882,
326030,Wayne Reynolds
175924,James J. Krause
348517,
204681,Brien J. Miller
169459,Felicia Cano
11551,David Cochard
2701,Andrea Boekhoff
2701,Rudi Hoffmann
2701,Nikolaus Moras
3357,Franz Vohwinkel
236479,Fran Ferriz Blanquer
298018,Pablo Fontagnier
3682,
22616,
21563,
2858,(Uncredited)
223858,
375853,
322685,
341759,Wedoo Studio
333950,
196505,Agustín Viguera
6936,Jason Siadek
2661,
6788,(Uncredited)
34383,Michael Menzel
268471,
18907,Craig Grando
330568,
36299,
167723,
234062,André Siregar
248695,
286829,Medhi Merrouche
286829,Mehdi Merrouche
146841,
4606,Marc Davis
4606,Alvin Helms
17700,
30741,Jacob Walker
376934,Tomasz Kaczkowski
286001,Luís Brueh
10666,Christophe  Gautier
11703,
1774,
13284,Alex Fernandez (I)
13284,Greg Hyland
264154,Brian Lee (II)
264154,Octographics
123495,Alvin Madden
26025,
148940,O. Kalashnik
161206,Rodrigo Grola
161206,Roe Mesquita
4340,Mitch O'Connell
38050,Jason Kirckof
9506,Alvin Madden
9506,Christof Tisch
28444,
183881,Konstantin Porubov
172035,Stéphane Escapa
83278,
10544,
109017,
201971,Brian Scott Walker
450043,
369337,Jeppe Norsker
316049,Markus Erdt
109456,Bryce Cook
424731,Bernhard Speh
147915,
15412,Alvin Madden
76567,
19379,Franck Drevon
171211,
208736,Sergio Botero
208736,Shin Wong
9249,Sandra Johansson
1247,Richard W. Bennett
2394,Joanna Kłos
2394,Matt Miller
2394,Néstor Romeral Andrés
2394,E. H. Shepard
2394,Margaret Mary Tempest
2394,U. Thönissen
5517,Wallace Nicoll
7421,Martin H. Samuel
121787,Bertrand Benoit
121787,Romain Gaschet
121787,Ian Parovel
119856,Cyril Bouquet
257598,
141284,
235506,Alan D'Amico
110037,Mark Mahaffey
251445,Jonathan Fisher
175739,
93578,John Kovalic
268582,Matt Frank
268582,Edgar Vega
2169,Ash Arnett
2169,David Fooden
2169,Richard Thomas (I)
36985,
104813,Kristin Mückel
264654,Giovanni Bianchi
5165,
15112,
348498,
268921,
94484,Laura Huliska-Beith
130724,Lena Hesse
344177,
241297,
191910,
240824,(Uncredited)
25236,Antje Flad
295796,Haruka Hiramoto
295796,Keisuke Nakamura
295796,桑江 美沙穂 (Misaho Kuwae)
189735,Alejo Batista
192032,David M Santos-Mendes
192032,Daniel Souto
10459,
173057,
17635,
5998,Mark Simonitch
10349,
6553,Arnaud Quere
6553,Franz Vohwinkel
88521,
1433,
147396,Karel N. Moravec
220642,Grant Wilson
34866,
3351,
106935,
90471,Björn Pertoft
354632,Vanessa Bueno
354632,Aluisio Cervelle
354632,Diogo Rodrigues
354632,Daniel Veiga
6689,
202660,Klemens Franz
119472,Igor Polouchine
136,Oliver Freudenreich
11970,
396551,
14720,Rodger B. MacGowan
14720,Stephen Newberg
237704,
134547,Jun Sasaki
168895,Nate Lovett
184843,Steven Robbins
183883,Konstantin Porubov
276622,Noelle Pugh
821,(Uncredited)
211175,
33950,Ben Nelson
145068,Rafał Danhoffer
177289,
4614,
40908,
9507,
269487,
1099,
380132,John Kovalic
3564,
159087,Clark Miller
210901,Dominique Breton
223674,Mateusz Komada
223674,Katarzyna Kosobucka
794,
8585,
318632,
4968,
17699,
40651,Mike Moran
36237,
7553,Stéphanie Czinober
54672,
120618,Hergé
136563,Tad Carpenter
19552,Mohammed Haque
19552,Mike Krahulik
113518,Mark Fuchs
10917,
2321,
218640,
3996,
8725,Redmond Aksel Simonsen
10593,
101629,
259329,Tony Tzanoukakis
6547,
57536,
15121,Kinetic
36381,Jonathan Aucomte
36381,Jean-Patrice Tremblay
8675,Walter Pepperle
33904,
298741,Raphaël Vanleemputten
6004,
41958,Hans-Günther Döring
41958,Thomas Weiss
7711,
122711,Mark Mahaffey
386188,Carly A-F
22169,Greg Hyland
22169,John Kovalic
208,Klaus Wilinski
19475,
16699,Peggy Brown
1624,
168204,Thies Schwarz
157294,Reola
187550,Dan Goodsell
168174,Gabriele Renners
3290,
87681,
9083,
19763,
3450,
239523,"Davide ""Daw"" Berardi"
296069,
187186,
41834,
266073,
176663,
12633,Stefan Balogh
12633,Sebastian Wagner
146309,Michael Menzel
160406,Josh Rivers
1935,
114284,(Uncredited)
5851,David Helber
271735,Stuart Griffin
169425,Michael Anderson (II)
169425,Alain Viesca
169425,Chris Yarbrough
264209,Steven Strumpf
2089,
5304,W. Scott Moores
5304,Thomas N. Shaw
252990,Evelt Yanait
15828,Oliver Freudenreich
15828,Christine Hoffmeyer
15828,Marina Zlochin
3915,(Uncredited)
103806,Peter Coolen
103806,Erik de Brouwer
157675,Reinis Pētersons
42380,Balaji Duraisamy
11965,
373558,Clara San Millán
159525,Aliroku
159525,Samuel Nordius
168390,
14343,Adrie Janssen
89977,Felicia Cano
89977,Philip duBarry
89977,Dann May
1267,
124954,
7862,Scott Fleenor
129272,
90972,Brian White (I)
177080,Jesús Campos Jiménez
177080,C. S. Ferguson
19030,Hans-Jörg Brehm
22799,Tomáš Kučerovský
22799,Daniel Pienčák
169393,
7944,Gianfranco Calvitti
7944,Barbara Chies
3566,
206753,
285540,Catherine Unger
135431,
27536,Maciej Szymanowicz
27536,Irene Wanitschke
74098,(Uncredited)
282341,Alexandre Bonvalot
1522,
62374,Arthur Scholten
62374,Marleen Scholten
155494,
2143,
5057,
440042,Antonietta Guida
2417,
151603,(Uncredited)
285699,Ottol
36560,Alexander Jung
181245,Tony Tzanoukakis
3698,Joy Cohn
3698,Joe Youst
7667,Caroly Van Duyn
266308,Yu Maruno (丸野優)
3356,
94941,
234974,
7811,
5799,
148660,
228370,Irene Aretia
228370,Jaime Hernández
8084,
5435,
229243,Andrew Hepworth
7963,Margaret Bond
7963,Howard Bond
7963,Jan French Johns
7963,Rob Sexton
64447,
8670,Bernd Wagenfeld
17005,Enea Riboldi
12544,Todd Gamble
12544,Jeff Grubb
12544,Angelika Lokotz
12544,Dawn Murin
12544,R. K. Post
12544,Bill Slavicsek
14591,
160537,
30836,
29626,Michael Menzel
11258,April McCoy
27667,
320829,J.T
320829,Ar Siu
313551,Nick Seluk
118713,Rolf Vogt
8221,
163957,
229319,
3514,
4431,Wanjin Gill
18163,
26196,Akio Kurousagi
26196,Yasuyuki Tsurugi
69292,Kerem Beyit
69292,Gary Cox
69292,Lynne Gura
317399,JAIBON
153601,(Uncredited)
191478,Victor Boden
148534,Benedikt Beck
4972,
2991,
40537,
290755,Philip duBarry
6977,
104234,
39180,
36234,"Phil Lacefield, Jr."
36234,Michelangelo
36234,Dan Tibbles
36234,Mike Vaillancourt
11205,
15880,Daniele Bigliardo
15880,Szucs Gregory
150539,
24168,
69785,James Van Niekerk
27674,
15372,Brian Compton
131484,Iris Rossbach
9816,
223763,Jamie Keddie
223763,Denis Martynets
275281,
6809,
62395,(Uncredited)
69904,Len Peralta
238908,Michał Ozorowski
28307,Brian White (I)
22682,Thekla Trilitzsch
307,Jean Baer
307,Dave Dobyski
23292,
106929,Szwedzki
41898,Tim Foley
1193,Marek Mann
1240,Oliver Freudenreich
428479,Oliver Freudenreich
428479,Sandra Freudenreich
32415,Ryszard Morawski
32415,Robert Nowocień
32415,Piotr Rynio
2103,
15738,Dave Aikins
15738,Ed Bourelle
15738,Paul Herbert
15738,Jeremy McHugh
218958,Doris Matthäus
18968,
13755,Rolf Bunse
13755,Henri Wetten
13755,Dieter Zander
221633,"Raul ""Chuky"" Martínez"
181615,Alexander Jung
603,Reinhard Horst
358196,
7270,
8950,
215919,
152245,
58139,Eckhard Freytag
1322,Die Agentur GmbH
1322,Andreas Klober
1322,Gabriela Silveira
311918,Christine Deschamps
1857,
1453,Alan M. Clark
6678,(Uncredited)
274906,Ramy Badie
406859,Folko Streese
5926,Sidney E. King
5926,Rodger B. MacGowan
150615,Cels Piñol
392150,
254585,Kristina Arwood
254585,Bill Holbrook
23373,
240322,Rebecca Horovitz
336933,Robert William Smith
21777,
41152,
217340,
2175,Reg Smythe
1909,Peter Goodfellow
1909,Reinhold Wittig
30936,
2178,
177807,Franz Vohwinkel
36905,
1109,Christine Grüneisen
10854,
375523,
22953,
383119,
202664,Andre Garcia
367021,Mirko Treccani
223971,Stephen Tsai
11208,Franz Vohwinkel
23616,
211047,Viktor Csete
211047,Mihajlo Dimitrievski
211047,Katalin Nimmerfroh
62637,Anthony Condos
18902,Agence Bravo
199026,Guido Favaro
93288,
320157,Elise Gravel
216072,
31585,
176011,Ismaël Pommaz
2625,
38702,
346101,
217275,Rolf Vogt
64097,Eric Héliot
146146,Alexander Jung
33125,
65889,Chris Montecalvo
85429,
183364,
41894,G. H. Werbebüro
6233,
1397,Michelle Barbera
1397,Oliver Freudenreich
1397,Franz Vohwinkel
273016,
282485,Sébastien Lopez
27863,Carl Wahlbom
194688,Kwanchai Moriya
200294,Jacopo Camagni
452321,Firebear
8645,
153611,(Uncredited)
6945,
218367,Jessica R. Eyler
218367,Scott Jackson
180489,Carlos Cara
8491,(Uncredited)
19114,Phil Foglio
6869,
5936,
157942,"Teel McClanahan, III"
12873,
307830,Davi Hammer
11955,Antonella Platano
206851,
246729,Timur Baskakov
58672,(Uncredited)
257225,
201243,Jurgen Spreutels
28755,Rolf Vogt
23485,
171540,Markus Binz
11414,Mike Anderson
3863,Ted Koller
3863,James Talbot
183665,Diego Almazan
34958,Christof Tisch
17849,
13917,Redmond Aksel Simonsen
394082,
9157,Brösel
303054,
8600,Franz-Josef Schulte
10705,
32164,Roberta Barletta
32164,Alberto Bontempi
16746,
7194,
192696,Aurélie Martin
14233,Hans-Jörg Brehm
14233,Olivier Frot
154477,Odysseas Stamoglou
1639,
8926,
14001,Mark Bromley
5465,Tony Hough
137017,
82037,illuVision
82037,Walter Pepperle
10813,Stefan Sälzer
235018,Josh Cappel
5882,
97246,
165551,
315766,
54604,
24142,
7679,
357867,Kreativbunker
357867,Folko Streese
2933,Dennis Kauth
405541,
418181,Elisa Favrin
38340,
5678,
138201,Todd Sanders
92081,
66852,
1998,John Rabou
166371,
94346,Alexander Jung
94346,Tomasz Larek
94346,Marie Leviel
94346,Adam Turner
271624,
260268,
179629,
3805,
19914,
57702,
419593,Cindy Nakashima
137358,Harnickell Design
240698,Alan D'Amico
19307,
19120,
8497,Ramsey Hong
8497,Rich Werner
24998,Cliff Bohm
24998,Chris Watkins
93271,Renato Silva Sasdelli
5709,(Uncredited)
21677,
12304,
4438,Dale Gallon
67865,Dennis Lohausen
185375,
208170,Jerason Banes
143459,
9126,
7187,
198991,Amelia Sales
9368,Olivier Ledroit
4248,R. Vance Buck
4248,Rick Buck
4248,Michael Penn
218349,Romain Gaschet
8357,Joe Youst
228577,
26467,
152622,Bernhard Skopnik
437821,Marion Sonet
154022,Chris Baum
154022,Jule Pattison-Gordon
243283,(Uncredited)
436861,
1640,(Uncredited)
247008,
81486,
171385,
421255,
305216,Vu Nguyen
305216,Dominique Peyronnet
4372,
34091,
173100,Valentina Moscon
206849,
16649,
12281,Dominique Ehrhard
11608,Marilou Dadat
11608,Valerie Michaut
20781,Bascu
20781,Fran F G
177750,Marty Cobb
351515,Ryo Nyamo
14429,
139690,Chris Hanson
139690,Pam Maz
139690,Pamela Mazurkevich
139690,Kara Zisa
5890,Joy Cohn
5890,Rodger B. MacGowan
5890,"Rick ""Butcher"" Pavek"
5890,Mark Simonitch
4022,
231837,Natalie Metzger
254695,Amy Nagi
17521,
4221,
365634,Mat Edwards (II)
169755,Reola
140153,María M. Aramburu
433864,
1006,Stephanie Delfmann
23304,Chris Adams
23304,David Fooden
5999,Mark Simonitch
293653,Alex Montilla
2190,
2450,
6219,
2101,Ross Carnes
2101,Jeffrey D. George
2101,Alan Gutierrez
1407,Jutta Fricke
114316,Aaron Norell
114316,Shane Tyree
165559,Kinetic
10811,Tanja Donner
10811,Jurgen Zimmermann
363094,Daniela Magalhães
7586,
219511,
137016,Christophe Swal
213268,Sara Beauvais
213268,Fabrice Weiss
152822,(Uncredited)
7868,
312951,
131546,Giulia Ghigini
5819,
449437,
236332,Yo Leiten
235814,
4649,
129955,Dynamo Limited
129955,Kinetic
32742,
8470,"Paul Richard ""Rich"" Banner"
8470,Richard Hentz
8470,Rodger B. MacGowan
4118,
258775,Dave Youkovich
171447,Anne Pätzke
175848,Christopher Kirkman
175848,Darrell Louder
336,
4025,"David C. Sutherland, III"
5836,
184337,
122873,Geneviève Farley-Tremblay
136856,
13744,
173637,
102750,
205604,Irene Aretia
205604,Jaime Hernández
4299,
8249,Howard Bond
8249,Kevin Zucker
2499,
6685,
59310,Andreas von Frajer
332914,Fiore GmbH
15991,
40115,
286263,Alphonse Mucha
37330,
197693,Giada Raucci
57276,Olivier Fagnère
38359,Fréderic Bertrand
165828,Michael Dubisch
123506,Christopher Cote
209506,
6230,Linda Nyman
66256,
5215,
436257,Guillaume Alarie
29517,Hubert Spala
15009,
23374,
13648,(Uncredited)
12859,Ulrike Fischer
22595,
239504,
6892,Joyce Gusner
6892,Rodger B. MacGowan
6892,Mark Simonitch
14758,Jussi Wallenius
21746,Göte Göransson
203410,Andrea Alemanno
203410,Joana Higino
436073,たかみまこと (Makoto Takami)
48154,
5646,
304231,Agnieszka Rajczak-Kucińska
120174,
147039,
232162,
1480,
6708,Guy Francis
6630,
163970,Michael Menzel
166440,
7259,
27387,Haim Shafir
189615,
49454,Michaela Kienle
49454,Annette Nora Kara
303883,
2577,
67429,Jutta Neundorfer
15162,
13115,Ari Ron
187489,
54743,
149112,Evan Derrick
149112,Dave Dorman
149112,Glenn Fabry
149112,J.K. Woodward
5735,Arne Starr
5735,Michael Whelan
4119,
18164,Doug Kovacs
271516,Ralph Ruthe
139780,Stan!
139780,Leonid Vladimirsky
257199,Jordan Draper
257199,Mina Tada
24387,Scott Adams
283835,(Uncredited)
63900,
235399,
58374,Andreas Resch
22866,
6702,(Uncredited)
128001,Patricia Limberger
333515,
5156,
203997,Diego Nicolás Agustín
203997,Diego Burdio
2196,
413737,Justine Vanhuffel
233565,
12316,Sofi
153426,Jeff Kinney
9456,Charles M. Schulz
408328,Gil Martimiano
408328,Thiago Del Ponte
6395,(Uncredited)
137152,Iris Rossbach
20131,
201139,Joseph Farnack
201139,Deanna Laver
201139,Aaron Lenk
201139,Claudio Pozas
201139,Jason Thompson
2867,Dennis Kauth
5679,
6789,
355474,
2440,
22469,
6582,
125028,
320988,
4319,John Schettler
277067,Luca Canese
277067,Carola Corti
277067,Miriam Guglielmi
277067,Mattia Rangoni
163724,
286141,
35023,
1654,
108554,
153496,Sabine Kondirolli
4152,
81445,
272770,
192729,
191714,Swasana Adinugraha
348154,John de Campos
2784,
1975,
127590,Danilo Moretti
24795,Péter Szábo Gabór
18858,
9969,(Uncredited)
9969,Per Leveaux
150659,Daniele Solfrini
229736,
6333,Chris Baker
21051,Michael Menzel
21051,Anke Pohl
21051,Thilo Rick
360625,Florence de Nazelle
254149,(Uncredited)
86270,Martin Hoffmann
86270,Claus Stephan
3150,Uwe Adlung
3150,Jürgen Martens
220406,Aurore Valery
173157,Albertine Blass
108158,Gabriela Silveira
255671,
24138,
175923,Kacey Schwartz
124378,Antje Flad
353305,
386475,Zhenya Lyapina
1977,
314348,Anna Lena Filipiak
314348,Ines Frömelt
240463,Jenny Eickbush
240463,Greg Mahler
132357,Christine Hoffmeyer
88005,Antonio Catalán
88005,Pedro Soto
6710,
4297,
285156,
16067,
211168,Andrew Bates
9049,
8452,
300527,Alexandre Bonvalot
12133,
2598,
179124,Akio Nomura
234316,Len Peralta
131684,
3673,Pat Hidy
45437,
206083,Tomasz Larek
181080,Bingtai Jiang
181080,Tu Peishu
40656,Alexey Kuznetsov
40656,Mike Lester
435923,
153516,Oliver Freudenreich
153516,Sandra Freudenreich
10574,
4790,
206445,Feyér Ákos
4402,Thomas Hammer
15563,
8024,Redmond Aksel Simonsen
160413,Samuel Strick
930,
31360,
110298,
6883,Donald Mickler
2873,
396996,
326804,Fiore GmbH
326804,Kristian Klooß
214427,(Uncredited)
136117,
119792,Jay Cilladi
119792,Christopher West
298740,Raphaël Vanleemputten
22571,
238883,Joris van Beusekom
313695,Samuel Milham
3089,John Garcia (I)
7296,Design Edge
341308,
410221,
32450,Anke Pohl
32450,Thilo Rick
40654,Michelle Barbera
16809,Diane Teske Harris
16809,Bob Ostrom
220440,Gordon Napier
179537,Paletti-Grafik
303650,Eric Hibbeler
303650,Jacob McAlister
17576,
172118,Petra van Berkum
1215,Design Edge
1215,Oliver Freudenreich
30098,
131499,Anna Lena Räckers
11800,Joachim Krause
11800,Iris Schotten
11800,Thomas Weiss
161553,Frank Bebenroth
161553,Katja Witt
378926,Gertjan Ekkel
308199,
69819,Brandon Pennington
10327,
275030,
341465,Michael Menzel
157061,Zofia Burkowska
163263,Sean Cooke
1232,Franz Vohwinkel
10765,
10033,
39193,Frank Stark
220597,Reinhard Kern
8514,
3689,
5655,Mario Valentinelli
340166,
131282,Andrea Renaisse
193928,
237585,
4277,R. Vance Buck
4277,Rodger B. MacGowan
4277,Chris White (I)
130624,David Sheldon
162071,Marko Cagalj
162071,Tina Grgurevic
162071,Biljana Matijevic
162071,Domagoj Rapcak
14032,
64064,
182284,
7827,Hans-Jörg Brehm
7827,Design Edge
151981,Alex Solomon
410134,
306500,(Uncredited)
8624,
3473,
1136,Angus McBride
23334,
22724,
20965,
6543,Howard Chaykin
6543,Rosalind Fruchtman
6543,Ted Koller
6543,Manfred F. Milkuhn
6543,Bob Ryer
6543,Redmond Aksel Simonsen
59060,Christian Fiore
141725,
1414,
233673,Patryk Rozanski
7488,Rolf Vogt
575,
37267,
564,
319291,
205865,Loren Fetterman
205865,Markus Wagner
295824,Henning Ludvigsen
362888,Zach M. Stafford
122820,
254227,Christopher Matt
254227,Ian Parovel
260292,Ramses Bosque
42702,Tatiana Maifat
254314,Kelly Jo
3668,
19842,Piet Hein
67341,Kinetic
67341,KniffDesign
67341,Walter Pepperle
172736,Daryl Toh Liem Zhan
184442,
20018,Marten Scheeren
412159,Dennis Lohausen
107811,Tianyun
179956,Takashi Hamada
338920,
65557,Lee Calderon
2110,Tomasz Larek
2110,Lüders & Baran
148099,Steve Mills (II)
132145,Stefan Hoek
24388,Rodolphe Lupano
20832,Oliver Freudenreich
20832,Haim Shafir
20832,Franz Vohwinkel
147765,Maciej Szymanowicz
10075,Jessica R. Eyler
28068,
161743,
5605,
34374,Dave Clegg
161130,
15396,Damon S. Brown
4999,
13024,
156615,Jean-Michel Girard
3554,
325388,J. Fadel
325388,C. Morogianni
90467,Marek Bláha
388328,
34590,Michał J. Zieliński
33952,
159227,
133633,Bob Canada
11760,Thies Schwarz
263426,Pascal Boucher
13164,
5429,
5789,Mike Anderson
185769,Eric Bridge
185769,Matthew Moeller
15284,
209285,Marek Bláha
4441,Markleford Friedman
146226,
5638,
146752,Jeremy McHugh
86040,Olaf Pieters
128282,
252892,Yoshiaki Tomioka
23293,Theiss Heidolph
23293,Frank Stark
3271,Denis Loubet
3271,David Martin (II)
9250,
177680,Allen Chang
177680,Mikhail Yakovlev
200083,
373562,Miguel Coimbra
10962,
154642,
32968,Johann Rüttinger
32968,Rolf Vogt
10104,
7334,
21729,Demis Savini
21729,Gianni Sedioli
25526,
14040,
32444,Dennis Lohausen
25642,
202994,BoardGameDesign.com
4257,Gabie Hilgert
4257,Xiao Xin
47258,Julianna Heimoranta
47258,Antti Löytynoja
47258,R. Rapo
40386,
8970,K.L. Tafoya
191133,
415200,Andrew Bosley
147721,Klemens Franz
112134,
33701,
246499,
424108,Knut Grünitz
38647,Bruno Liance
318059,Samuel Milham
6620,Patrick Crusiau
5616,
27712,Cornelia Funke
27712,Franz Vohwinkel
27712,Imelda Vohwinkel
101519,Chuck Gonzales
6132,John Flagg
61522,Rebecca Bleau
61522,Nicholas Cravotta
35318,
41310,Antje Flad
22362,Charles M. Schulz
77344,
37127,
2002,
135386,Helio Greca
165414,Gracza Balázs
37988,
15613,
16088,Beth Balogh
16088,David Hiley
2243,Fiore GmbH
2243,Taavi Oolberg
2243,Peyo
2243,Charles M. Schulz
204600,
56409,
1657,Greg Cervall
39,Hannah M. G. Shapero
39,Michael Whelan
192311,
158053,
28699,
223811,Andora Cidonia
223811,Paulina Leyva
223811,Joel Lopez
15520,Cher Cultrona
3189,C. Leslie Crandall
6000,Mark Simonitch
34745,
389198,
2589,Jürgen Martens
2746,
343687,
299191,
2066,Andreas Steiner
98472,Avrom Tobias
2897,
368358,
30787,
38897,Julien Delval
210044,
21577,Fiore GmbH
21577,Oliver Freudenreich
246986,
257904,Akira Toriyama
263186,Jo Masson
263186,Darrin Michelson
4903,
403711,Mariano Saura Copete
103687,Giorgio De Michele
14034,
267006,
100666,
207713,Andora Cidonia
235943,Fiore GmbH
2924,William Longyear
159961,David Parcerisa
159961,Jordi Roca Parse
198817,Antje Hagemann
292225,Bartek Fedyczak
13827,Axel Scholz
22338,
31909,Dennis Lohausen
6235,
144374,Jarosław Żeńczykowski
11701,Peggy Gordon
11701,Terry Moore Strickland
203019,
330210,
12274,Tony Boydell
12274,Charlie Paull
315733,Alison Meyers
35247,
675,
111426,Charles R. Knight
111426,Esa Wiik
42969,Scott Wakefield
317061,
406319,Marco Armbruster
1715,Jean Baer
1715,Jeff Lee (I)
33406,Ulrike Fischer
94002,Erik Lervold
3848,
147685,Dennis Lohausen
176872,Adelheid Zimmerman
4849,
41783,Markus Spang
2147,
67066,Laura Huliska-Beith
2336,
399757,Anthony Questel
28511,
286547,Franz Vohwinkel
148115,
33836,
21209,
393192,Pauline Berdal
260330,
181263,Chih-Fan Chen
93094,
197571,
11083,Alessandro Pierangelini
22268,René Goscinny
22268,Albert Uderzo
162092,
327899,
2664,
13576,
33789,
12084,Clive Davis
12084,Hansjoachim Dietrich
6475,
16417,Gerlinde Mader
16417,Gitte Spee
192225,
10028,
237572,
90974,Ana Weller
90974,Xiao Xin
136286,
175855,Mark Soderwall
175855,Kevin Toft
36230,
121790,Ta-Te Wu
121790,Haiyu Zhao
124395,Uco Egmond
7091,
39389,Fiore GmbH
174146,
282578,
218574,Marc Chouinard
1093,Katja Braasch
5561,Kinetic
5561,Chris Mitchell (I)
181616,
7231,
60710,Zdeněk Miler
60710,vitamin-be.de
9174,(Uncredited)
24706,
57773,Gwen Keraval
3525,
249047,Michael T Schroeder
6238,Sigrid Heuck
9968,Rodger B. MacGowan
4310,
2404,Robin Parry
4519,
4508,Larry Elmore
4508,Stephanie Pui-Mun Law
4508,Drew Morrow
4508,Maurine Starkey
4508,David Wong
17580,Walter Pepperle
17580,Edgar Winkelmann
132785,
9808,
179975,Lauren Dawson
1994,
264717,Henning Ludvigsen
16440,
35896,
218447,
8904,Joy Cohn
8904,Mark Simonitch
133557,Pablo Bella
198135,Manolis Frangidis (Μανώλης Φραγγίδης)
241083,Arthur Deussen
2845,Carl Anderson
2845,Manuel Garcia
2845,Alan Gutierrez
2845,Ruth Thompson
13490,Oliver Freudenreich
13490,Bridget Starr Taylor
2718,Paul Niemeyer
303524,Kristian Fosh
444545,
176286,Adelson Tavares
188968,Joe Dunn
2102,
237712,Gabriela Silveira
18499,Ole Bent Mogensen
8631,
6006,
131477,Stephan Pricken
10152,
401710,
10608,(Uncredited)
10608,Gerold Como
10608,Wolfgang Scheit
328144,
369750,
97287,Christof Tisch
25967,
124758,Rob Bartel
108100,
237553,Dennis Kostroman
4219,Tomasz Larek
4219,José Antonio Rubio
256540,
316919,Sofie Kampmark
228740,Claire Donaldson
146151,Björn Pertoft
15236,
90930,Alex A.
193425,
4897,
8591,Petit Jour
167892,Robin Keijzer
617,
3273,
934,Wolfgang Friedrich
107938,
997,Ralf Schaffrath
31361,
326125,Stephen Hillenburg
2186,Kristian Schütte
2186,Andreas Steiner
2186,Reinhold Wittig
361457,(Uncredited)
4654,
26563,
28298,Volker Maas
154878,Pablo Cialoni
154878,Michael Fong
1368,
190737,
103640,Claus Stephan
